Municipio,Año,Subtipo de delito,Valor
Santa Ana,2026,Trata de personas con fines de trabajo o servicios forzados,0
Santa Ana,2026,Trata de personas con fines de tráfico de órganos,0
Santa Ana,2026,Trata de personas con otros fines,0
Santa Ana,2026,Tráfico de menores,0
Santa Ana,2026,Violación a la intimidad sexual,0
Santa Ana,2026,Violación equiparada,0
Santa Ana,2026,Violación simple,0
Santa Ana,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Santa Ana,2026,Violencia familiar,3
Santa Cruz,2026,Aborto,0
Santa Cruz,2026,Abuso de confianza,0
Santa Cruz,2026,Abuso sexual,0
Santa Cruz,2026,Acoso sexual,0
Santa Cruz,2026,Allanamiento de morada,0
Santa Cruz,2026,Amenazas,0
Santa Cruz,2026,Contra el medio ambiente,0
Santa Cruz,2026,Corrupción de menores,0
Santa Cruz,2026,Daño a la propiedad,0
Santa Cruz,2026,Delitos cometidos por servidores públicos,0
Santa Cruz,2026,Delitos contra la administración de justicia,0
Santa Cruz,2026,Despojo,0
Santa Cruz,2026,Discriminación,0
Santa Cruz,2026,Electorales,0
Santa Cruz,2026,Evasión de presos,0
Santa Cruz,2026,Extorsión por otros medios,0
Santa Cruz,2026,Extorsión presencial,0
Santa Cruz,2026,Falsedad,0
Santa Cruz,2026,Falsificación,0
Santa Cruz,2026,Feminicidio,0
Santa Cruz,2026,Fraude,0
Santa Cruz,2026,Homicidio culposo,0
Santa Cruz,2026,Homicidio doloso,0
Santa Cruz,2026,Hostigamiento sexual,0
Santa Cruz,2026,Incesto,0
Santa Cruz,2026,Incumplimiento de obligaciones de asistencia familiar,0
Santa Cruz,2026,Lesiones culposas,0
Santa Cruz,2026,Lesiones dolosas,0
Santa Cruz,2026,Narcomenudeo con fines de venta,0
Santa Cruz,2026,Narcomenudeo posesión simple,0
Santa Cruz,2026,Otros delitos contra el patrimonio,0
Santa Cruz,2026,Otros delitos contra la familia,0
Santa Cruz,2026,Otros delitos contra la sociedad,0
Santa Cruz,2026,Otros delitos del Fuero Común,0
Santa Cruz,2026,Otros delitos que atentan contra la libertad personal,0
Santa Cruz,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Santa Cruz,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Santa Cruz,2026,Otros robos,0
Santa Cruz,2026,Pornografía infantil,0
Santa Cruz,2026,Privación ilegal de la libertad,0
Santa Cruz,2026,Rapto,0
Santa Cruz,2026,Retención o sustracción de menores e incapaces,0
Santa Cruz,2026,Robo a casa habitación,0
Santa Cruz,2026,Robo a institución bancaria,0
Santa Cruz,2026,Robo a negocio,0
Santa Cruz,2026,Robo a transeúnte en espacio abierto al público,0
Santa Cruz,2026,Robo a transeúnte en vía pública,0
Santa Cruz,2026,Robo a transportista,0
Santa Cruz,2026,Robo de autopartes,0
Santa Cruz,2026,Robo de ganado,0
Santa Cruz,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Santa Cruz,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Santa Cruz,2026,Robo de maquinaria - Tractores y/o montacargas,0
Santa Cruz,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Santa Cruz,2026,Robo de vehículo automotor - Embarcaciones,0
Santa Cruz,2026,Robo de vehículo automotor - Motocicleta,0
Santa Cruz,2026,Robo en transporte individual,0
Santa Cruz,2026,Robo en transporte público colectivo,0
Santa Cruz,2026,Robo en transporte público individual,0
Santa Cruz,2026,Secuestro con calidad de rehén,0
Santa Cruz,2026,Secuestro exprés,0
Santa Cruz,2026,Secuestro extorsivo,0
Santa Cruz,2026,Secuestro para causar daño,0
Santa Cruz,2026,Suplantación y usurpación de identidad,0
Santa Cruz,2026,Tentativa de extorsión por otros medios,0
Santa Cruz,2026,Tentativa de extorsión presencial,0
Santa Cruz,2026,Tentativa de feminicidio,0
Santa Cruz,2026,Tentativa de homicidio doloso,0
Santa Cruz,2026,Tortura,0
Santa Cruz,2026,Trata de personas con fines de explotación sexual,0
Santa Cruz,2026,Trata de personas con fines de trabajo o servicios forzados,0
Santa Cruz,2026,Trata de personas con fines de tráfico de órganos,0
Santa Cruz,2026,Trata de personas con otros fines,0
Santa Cruz,2026,Tráfico de menores,0
Santa Cruz,2026,Violación a la intimidad sexual,0
Santa Cruz,2026,Violación equiparada,0
Santa Cruz,2026,Violación simple,0
Santa Cruz,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Santa Cruz,2026,Violencia familiar,0
Soyopa,2026,Aborto,0
Soyopa,2026,Abuso de confianza,0
Soyopa,2026,Abuso sexual,0
Soyopa,2026,Acoso sexual,0
Soyopa,2026,Allanamiento de morada,0
Soyopa,2026,Amenazas,0
Soyopa,2026,Contra el medio ambiente,0
Soyopa,2026,Corrupción de menores,0
Soyopa,2026,Daño a la propiedad,0
Soyopa,2026,Delitos cometidos por servidores públicos,0
Soyopa,2026,Delitos contra la administración de justicia,0
Soyopa,2026,Despojo,0
Soyopa,2026,Discriminación,0
Soyopa,2026,Electorales,0
Soyopa,2026,Evasión de presos,0
Soyopa,2026,Extorsión por otros medios,0
Soyopa,2026,Extorsión presencial,0
Soyopa,2026,Falsedad,0
Soyopa,2026,Falsificación,0
Soyopa,2026,Feminicidio,0
Soyopa,2026,Fraude,0
Soyopa,2026,Homicidio culposo,0
Soyopa,2026,Homicidio doloso,0
Soyopa,2026,Hostigamiento sexual,0
Soyopa,2026,Incesto,0
Soyopa,2026,Incumplimiento de obligaciones de asistencia familiar,0
Soyopa,2026,Lesiones culposas,0
Soyopa,2026,Lesiones dolosas,0
Soyopa,2026,Narcomenudeo con fines de venta,0
Soyopa,2026,Narcomenudeo posesión simple,0
Soyopa,2026,Otros delitos contra el patrimonio,1
Soyopa,2026,Otros delitos contra la familia,0
Soyopa,2026,Otros delitos contra la sociedad,0
Soyopa,2026,Otros delitos del Fuero Común,0
Soyopa,2026,Otros delitos que atentan contra la libertad personal,0
Soyopa,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Soyopa,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Soyopa,2026,Otros robos,0
Soyopa,2026,Pornografía infantil,0
Soyopa,2026,Privación ilegal de la libertad,0
Soyopa,2026,Rapto,0
Soyopa,2026,Retención o sustracción de menores e incapaces,0
Soyopa,2026,Robo a casa habitación,0
Soyopa,2026,Robo a institución bancaria,0
Soyopa,2026,Robo a negocio,0
Soyopa,2026,Robo a transeúnte en espacio abierto al público,0
Soyopa,2026,Robo a transeúnte en vía pública,0
Soyopa,2026,Robo a transportista,0
Soyopa,2026,Robo de autopartes,0
Soyopa,2026,Robo de ganado,0
Soyopa,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Soyopa,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Soyopa,2026,Robo de maquinaria - Tractores y/o montacargas,0
Soyopa,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Soyopa,2026,Robo de vehículo automotor - Embarcaciones,0
Soyopa,2026,Robo de vehículo automotor - Motocicleta,0
Soyopa,2026,Robo en transporte individual,0
Soyopa,2026,Robo en transporte público colectivo,0
Soyopa,2026,Robo en transporte público individual,0
Soyopa,2026,Secuestro con calidad de rehén,0
Soyopa,2026,Secuestro exprés,0
Soyopa,2026,Secuestro extorsivo,0
Soyopa,2026,Secuestro para causar daño,0
Soyopa,2026,Suplantación y usurpación de identidad,0
Soyopa,2026,Tentativa de extorsión por otros medios,0
Soyopa,2026,Tentativa de extorsión presencial,0
Soyopa,2026,Tentativa de feminicidio,0
Soyopa,2026,Tentativa de homicidio doloso,0
Soyopa,2026,Tortura,0
Soyopa,2026,Trata de personas con fines de explotación sexual,0
Soyopa,2026,Trata de personas con fines de trabajo o servicios forzados,0
Soyopa,2026,Trata de personas con fines de tráfico de órganos,0
Soyopa,2026,Trata de personas con otros fines,0
Soyopa,2026,Tráfico de menores,0
Soyopa,2026,Violación a la intimidad sexual,0
Soyopa,2026,Violación equiparada,0
Soyopa,2026,Violación simple,0
Soyopa,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Soyopa,2026,Violencia familiar,0
Suaqui Grande,2026,Aborto,0
Suaqui Grande,2026,Abuso de confianza,0
Suaqui Grande,2026,Abuso sexual,0
Suaqui Grande,2026,Acoso sexual,0
Suaqui Grande,2026,Allanamiento de morada,0
Suaqui Grande,2026,Amenazas,0
Suaqui Grande,2026,Contra el medio ambiente,0
Suaqui Grande,2026,Corrupción de menores,0
Suaqui Grande,2026,Daño a la propiedad,0
Suaqui Grande,2026,Delitos cometidos por servidores públicos,0
Suaqui Grande,2026,Delitos contra la administración de justicia,0
Suaqui Grande,2026,Despojo,0
Suaqui Grande,2026,Discriminación,0
Suaqui Grande,2026,Electorales,0
Suaqui Grande,2026,Evasión de presos,0
Suaqui Grande,2026,Extorsión por otros medios,0
Suaqui Grande,2026,Extorsión presencial,0
Suaqui Grande,2026,Falsedad,0
Suaqui Grande,2026,Falsificación,0
Suaqui Grande,2026,Feminicidio,0
Suaqui Grande,2026,Fraude,0
Suaqui Grande,2026,Homicidio culposo,0
Suaqui Grande,2026,Homicidio doloso,0
Suaqui Grande,2026,Hostigamiento sexual,0
Suaqui Grande,2026,Incesto,0
Suaqui Grande,2026,Incumplimiento de obligaciones de asistencia familiar,0
Suaqui Grande,2026,Lesiones culposas,0
Suaqui Grande,2026,Lesiones dolosas,0
Suaqui Grande,2026,Narcomenudeo con fines de venta,0
Suaqui Grande,2026,Narcomenudeo posesión simple,0
Suaqui Grande,2026,Otros delitos contra el patrimonio,0
Suaqui Grande,2026,Otros delitos contra la familia,0
Suaqui Grande,2026,Otros delitos contra la sociedad,0
Suaqui Grande,2026,Otros delitos del Fuero Común,0
Suaqui Grande,2026,Otros delitos que atentan contra la libertad personal,0
Suaqui Grande,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Suaqui Grande,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Suaqui Grande,2026,Otros robos,0
Suaqui Grande,2026,Pornografía infantil,0
Suaqui Grande,2026,Privación ilegal de la libertad,0
Suaqui Grande,2026,Rapto,0
Suaqui Grande,2026,Retención o sustracción de menores e incapaces,0
Suaqui Grande,2026,Robo a casa habitación,0
Suaqui Grande,2026,Robo a institución bancaria,0
Suaqui Grande,2026,Robo a negocio,0
Suaqui Grande,2026,Robo a transeúnte en espacio abierto al público,0
Suaqui Grande,2026,Robo a transeúnte en vía pública,0
Suaqui Grande,2026,Robo a transportista,0
Suaqui Grande,2026,Robo de autopartes,0
Suaqui Grande,2026,Robo de ganado,0
Suaqui Grande,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Suaqui Grande,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Suaqui Grande,2026,Robo de maquinaria - Tractores y/o montacargas,0
Suaqui Grande,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Suaqui Grande,2026,Robo de vehículo automotor - Embarcaciones,0
Suaqui Grande,2026,Robo de vehículo automotor - Motocicleta,0
Suaqui Grande,2026,Robo en transporte individual,0
Suaqui Grande,2026,Robo en transporte público colectivo,0
Suaqui Grande,2026,Robo en transporte público individual,0
Suaqui Grande,2026,Secuestro con calidad de rehén,0
Suaqui Grande,2026,Secuestro exprés,0
Suaqui Grande,2026,Secuestro extorsivo,0
Suaqui Grande,2026,Secuestro para causar daño,0
Suaqui Grande,2026,Suplantación y usurpación de identidad,0
Suaqui Grande,2026,Tentativa de extorsión por otros medios,0
Suaqui Grande,2026,Tentativa de extorsión presencial,0
Suaqui Grande,2026,Tentativa de feminicidio,0
Suaqui Grande,2026,Tentativa de homicidio doloso,0
Suaqui Grande,2026,Tortura,0
Suaqui Grande,2026,Trata de personas con fines de explotación sexual,0
Suaqui Grande,2026,Trata de personas con fines de trabajo o servicios forzados,0
Suaqui Grande,2026,Trata de personas con fines de tráfico de órganos,0
Suaqui Grande,2026,Trata de personas con otros fines,0
Suaqui Grande,2026,Tráfico de menores,0
Suaqui Grande,2026,Violación a la intimidad sexual,0
Suaqui Grande,2026,Violación equiparada,0
Suaqui Grande,2026,Violación simple,0
Suaqui Grande,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Suaqui Grande,2026,Violencia familiar,0
Sáric,2026,Aborto,0
Sáric,2026,Abuso de confianza,0
Sáric,2026,Abuso sexual,0
Sáric,2026,Acoso sexual,0
Sáric,2026,Allanamiento de morada,0
Sáric,2026,Amenazas,0
Sáric,2026,Contra el medio ambiente,0
Sáric,2026,Corrupción de menores,0
Sáric,2026,Daño a la propiedad,0
Sáric,2026,Delitos cometidos por servidores públicos,0
Sáric,2026,Delitos contra la administración de justicia,0
Sáric,2026,Despojo,0
Sáric,2026,Discriminación,0
Sáric,2026,Electorales,0
Sáric,2026,Evasión de presos,0
Sáric,2026,Extorsión por otros medios,0
Sáric,2026,Extorsión presencial,0
Sáric,2026,Falsedad,0
Sáric,2026,Falsificación,0
Sáric,2026,Feminicidio,0
Sáric,2026,Fraude,0
Sáric,2026,Homicidio culposo,0
Sáric,2026,Homicidio doloso,0
Sáric,2026,Hostigamiento sexual,0
Sáric,2026,Incesto,0
Sáric,2026,Incumplimiento de obligaciones de asistencia familiar,0
Sáric,2026,Lesiones culposas,0
Sáric,2026,Lesiones dolosas,0
Sáric,2026,Narcomenudeo con fines de venta,1
Sáric,2026,Narcomenudeo posesión simple,0
Sáric,2026,Otros delitos contra el patrimonio,0
Sáric,2026,Otros delitos contra la familia,0
Sáric,2026,Otros delitos contra la sociedad,0
Sáric,2026,Otros delitos del Fuero Común,5
Sáric,2026,Otros delitos que atentan contra la libertad personal,0
Sáric,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Sáric,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
Sáric,2026,Otros robos,0
Sáric,2026,Pornografía infantil,0
Sáric,2026,Privación ilegal de la libertad,0
Sáric,2026,Rapto,0
Sáric,2026,Retención o sustracción de menores e incapaces,0
Sáric,2026,Robo a casa habitación,0
Sáric,2026,Robo a institución bancaria,0
Sáric,2026,Robo a negocio,0
Sáric,2026,Robo a transeúnte en espacio abierto al público,0
Sáric,2026,Robo a transeúnte en vía pública,0
Sáric,2026,Robo a transportista,0
Sáric,2026,Robo de autopartes,0
Sáric,2026,Robo de ganado,0
Sáric,2026,"Robo de maquinaria - Cables, tubos y otros objetos destinados a servicios públicos",0
Sáric,2026,Robo de maquinaria - Herramienta industrial o agrícola,0
Sáric,2026,Robo de maquinaria - Tractores y/o montacargas,0
Sáric,2026,Robo de vehículo automotor - Coche de 4 ruedas,0
Sáric,2026,Robo de vehículo automotor - Embarcaciones,0
Sáric,2026,Robo de vehículo automotor - Motocicleta,0
Sáric,2026,Robo en transporte individual,0
Sáric,2026,Robo en transporte público colectivo,0
Sáric,2026,Robo en transporte público individual,0
Sáric,2026,Secuestro con calidad de rehén,0
Sáric,2026,Secuestro exprés,0
Sáric,2026,Secuestro extorsivo,0
Sáric,2026,Secuestro para causar daño,0
Sáric,2026,Suplantación y usurpación de identidad,0
Sáric,2026,Tentativa de extorsión por otros medios,0
Sáric,2026,Tentativa de extorsión presencial,0
Sáric,2026,Tentativa de feminicidio,0
Sáric,2026,Tentativa de homicidio doloso,0
Sáric,2026,Tortura,0
Sáric,2026,Trata de personas con fines de explotación sexual,0
Sáric,2026,Trata de personas con fines de trabajo o servicios forzados,0
Sáric,2026,Trata de personas con fines de tráfico de órganos,0
Sáric,2026,Trata de personas con otros fines,0
Sáric,2026,Tráfico de menores,0
Sáric,2026,Violación a la intimidad sexual,0
Sáric,2026,Violación equiparada,0
Sáric,2026,Violación simple,0
Sáric,2026,Violencia de género en todas sus modalidades distinta a la violencia familiar,0
Sáric,2026,Violencia familiar,0
Tepache,2026,Aborto,0
Tepache,2026,Abuso de confianza,0
Tepache,2026,Abuso sexual,0
Tepache,2026,Acoso sexual,0
Tepache,2026,Allanamiento de morada,0
Tepache,2026,Amenazas,0
Tepache,2026,Contra el medio ambiente,0
Tepache,2026,Corrupción de menores,0
Tepache,2026,Daño a la propiedad,0
Tepache,2026,Delitos cometidos por servidores públicos,0
Tepache,2026,Delitos contra la administración de justicia,0
Tepache,2026,Despojo,0
Tepache,2026,Discriminación,0
Tepache,2026,Electorales,0
Tepache,2026,Evasión de presos,0
Tepache,2026,Extorsión por otros medios,0
Tepache,2026,Extorsión presencial,0
Tepache,2026,Falsedad,0
Tepache,2026,Falsificación,0
Tepache,2026,Feminicidio,0
Tepache,2026,Fraude,0
Tepache,2026,Homicidio culposo,0
Tepache,2026,Homicidio doloso,0
Tepache,2026,Hostigamiento sexual,0
Tepache,2026,Incesto,0
Tepache,2026,Incumplimiento de obligaciones de asistencia familiar,0
Tepache,2026,Lesiones culposas,0
Tepache,2026,Lesiones dolosas,1
Tepache,2026,Narcomenudeo con fines de venta,3
Tepache,2026,Narcomenudeo posesión simple,0
Tepache,2026,Otros delitos contra el patrimonio,0
Tepache,2026,Otros delitos contra la familia,0
Tepache,2026,Otros delitos contra la sociedad,0
Tepache,2026,Otros delitos del Fuero Común,0
Tepache,2026,Otros delitos que atentan contra la libertad personal,0
Tepache,2026,Otros delitos que atentan contra la libertad y la seguridad sexual,0
Tepache,2026,Otros delitos que atentan contra la vida y la integridad corporal,0
