Año,Clave_Ent,Entidad,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Mes,Valor,Fecha
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,3,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,21,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,4,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,4,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,9,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,64,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,6,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,24,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,11,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,Septiembre,9,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,8,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,3,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,14,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,20,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,8,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,22,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,21,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,Septiembre,3,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,5,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,2,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,16,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,5,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,5,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,6,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,4,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,40,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,9,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,11,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,88,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,18,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,Septiembre,7,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,0,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,6,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,1,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,16,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,7,2022-09-01
2022,26,Sonora,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Septiembre,2,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,9,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,6,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,2,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,10,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,32,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,4,2022-09-01
2022,26,Sonora,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Septiembre,5,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Rapto,Rapto,Rapto,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Septiembre,0,2022-09-01
2022,26,Sonora,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,Septiembre,0,2022-09-01
